PVSYST 7.2.16
;File;File date;Description
Projekt;Testprojekt_Project.PRJ;22/06/22 16h17;Le_Havre_Projekt;
Geografischer Standort;Le Havre_PVGIS_API_TMY.SIT;22/06/22 16h17;Le Havre;France;Europe;;
Wetterdaten;Le Havre_PVGIS_SARAH_2008.MET;22/06/22 16h15;Le Havre;PVGIS-SARAH;2008;
Simulationsvariante;Testprojekt_Project.VC0;22/06/22 12h08;Halle_test;
Simulation date;;22/06/22 16h34

Simulation:;Stundenwerte; von 01/01/08; bis 31/12/08 

Datum;GlobInc;EArray;E_Grid;HSol;AzSol;AngInc;AngProf;T_Amb;WindVel;TArray;IArray;UArray;EOutInv
12/01/08 02:00;0;0;0;0;0;90;0;6,13;7,66;0;0;0;0
12/01/08 03:00;0;0;0;0;0;90;0;6,01;7,2401;0;0;0;0
12/01/08 04:00;0;0;0;0;0;90;0;5,7899;6,9699;0;0;0;0
12/01/08 05:00;0;0;0;0;0;90;0;5,4601;6,7601;0;0;0;0
12/01/08 06:00;0;0;0;0;0;90;0;5,25;6,28;0;0;0;0
12/01/08 07:00;0;0;0;0;0;90;0;5,0801;5,66;0;0;0;0
12/01/08 08:00;0;0;0;0;0;90;0;5,0398;4,9701;0;0;0;0
12/01/08 09:00;0;0;0;2,7478;-51,971;79,974;8,8148;4,6598;4,2099;0;0;0;0
12/01/08 10:00;19,348;0,157;0,1153;8,7851;-41,687;70,336;18,048;4,8401;4;5,5391;0,3434;457,17;0,1153
12/01/08 11:00;333,18;2,8786;2,8323;14,395;-28,619;60,27;21,219;5,6001;4;17,323;6,0028;479,55;2,8323
12/01/08 12:00;122,74;1,0618;1,0308;17,982;-14,554;52,349;21,509;6,78;4,8299;11,134;2,2202;478,23;1,0308
12/01/08 13:00;375,38;3,2684;3,217;19,206;0,1333;47,663;20,324;7,6202;5,17;21,131;6,8992;473,74;3,217
12/01/08 14:00;351,62;3,0607;3,012;17,937;14,815;47,192;18,006;8,2801;5,4499;20,941;6,4654;473,39;3,012
12/01/08 15:00;85,697;0,7297;0,7001;14,31;28,864;51,051;14,476;8,44;5,1001;11,49;1,5472;471,61;0,7001
12/01/08 16:00;190,56;1,6466;1,6129;8,6681;41,913;58,386;9,3316;8,2901;4,6899;15,046;3,4526;476,92;1,6129
12/01/08 17:00;0;0;0;2,7374;51,987;66,339;3,2265;7,7198;4,28;0;0;0;0
12/01/08 18:00;0;0;0;0;0;90;0;7,1401;4,2099;0;0;0;0
12/01/08 19:00;0;0;0;0;0;90;0;6,9498;4,28;0;0;0;0
12/01/08 20:00;0;0;0;0;0;90;0;6,4901;4,4801;0;0;0;0
12/01/08 21:00;0;0;0;0;0;90;0;6,9;4,9701;0;0;0;0
12/01/08 22:00;0;0;0;0;0;90;0;7,1401;5,17;0;0;0;0
12/01/08 23:00;0;0;0;0;0;90;0;7,67;5,38;0;0;0;0
13/01/08 00:00;0;0;0;0;0;90;0;8,06;5,8601;0;0;0;0
13/01/08 01:00;0;0;0;0;0;90;0;8,2398;5,93;0;0;0;0
13/01/08 02:00;0;0;0;0;0;90;0;8,2398;5,8601;0;0;0;0
13/01/08 03:00;0;0;0;0;0;90;0;7,9599;5,7199;0;0;0;0
13/01/08 04:00;0;0;0;0;0;90;0;8,0401;5,66;0;0;0;0
13/01/08 05:00;0;0;0;0;0;90;0;8,2502;5,52;0;0;0;0
13/01/08 06:00;0;0;0;0;0;90;0;8,3598;5,4499;0;0;0;0
13/01/08 07:00;0;0;0;0;0;90;0;8,45;5,4499;0;0;0;0
13/01/08 08:00;0;0;0;0;0;90;0;8,4101;5,93;0;0;0;0
13/01/08 09:00;0;0;0;2,8449;-52,141;79,955;9,2044;8,3902;6,0699;0;0;0;0
13/01/08 10:00;56,257;0,4618;0,4327;8,8986;-41,849;70,295;18,359;8,4599;6,14;10,427;0,9908;466,13;0,4327
13/01/08 11:00;68,277;0,5743;0,545;14,53;-28,766;60,196;21,465;8,6402;6,0699;11,065;1,2258;468,52;0,545
13/01/08 12:00;55,45;0,4624;0,4332;18,138;-14,678;52,236;21,72;8,8902;6,2099;10,864;0,9937;465,27;0,4332
13/01/08 13:00;260,07;2,2606;2,2224;19,381;0,0393;47,509;20,519;9,1099;6,3399;18,432;4,7634;474,58;2,2224
13/01/08 14:00;85,641;0,7255;0,6959;18,125;14,755;47,007;18,196;9,2;6,55;12,245;1,5435;470,01;0,6959
13/01/08 15:00;49,168;0,4078;0,3788;14,505;28,838;50,855;14,672;9,0302;6,55;10,782;0,8803;463,28;0,3788
13/01/08 16:00;22,363;0,1783;0,1407;8,8641;41,915;58,194;9,5423;8,83;7,3801;9,6331;0,3954;451,02;0,1407
13/01/08 17:00;0;0;0;2,8041;52,203;66,327;3,3129;8,5102;7,31;0;0;0;0
13/01/08 18:00;0;0;0;0;0;90;0;8,1402;7,31;0;0;0;0
13/01/08 19:00;0;0;0;0;0;90;0;7,8;7,45;0;0;0;0
13/01/08 20:00;0;0;0;0;0;90;0;7,2302;7,03;0;0;0;0
13/01/08 21:00;0;0;0;0;0;90;0;7,1799;6,69;0;0;0;0
13/01/08 22:00;0;0;0;0;0;90;0;7,0898;6,55;0;0;0;0
13/01/08 23:00;0;0;0;0;0;90;0;7,0101;6,41;0;0;0;0
14/01/08 00:00;0;0;0;0;0;90;0;7,4001;6,28;0;0;0;0
14/01/08 01:00;0;0;0;0;0;90;0;7,68;6,2099;0;0;0;0
14/01/08 02:00;0;0;0;0;0;90;0;7,8199;6,28;0;0;0;0
14/01/08 03:00;0;0;0;0;0;90;0;7,9001;6,2099;0;0;0;0
14/01/08 04:00;0;0;0;0;0;90;0;8,2099;6,55;0;0;0;0
14/01/08 05:00;0;0;0;0;0;90;0;8,2099;6,55;0;0;0;0
14/01/08 06:00;0;0;0;0;0;90;0;8,2199;6,55;0;0;0;0
14/01/08 07:00;0;0;0;0;0;90;0;8,1701;6,41;0;0;0;0
14/01/08 08:00;0;0;0;0;0;90;0;7,5998;6,55;0;0;0;0
14/01/08 09:00;0;0;0;2,9483;-52,314;79,931;9,6216;7,5699;6,69;0;0;0;0
14/01/08 10:00;15,574;0,1231;0,075;9,0184;-42,012;70,248;18,686;7,9798;6,8299;8,547;0,2757;446,53;0,075
14/01/08 11:00;435,21;3,6801;3,6233;14,671;-28,913;60,117;21,721;8,6098;6,7601;23,996;7,8501;468,79;3,6233
14/01/08 12:00;439,91;3,7754;3,7174;18,301;-14,802;52,117;21,938;9,2598;8,28;25,124;8,0911;466,62;3,7174
14/01/08 13:00;292,78;2,5383;2,4965;19,562;-0,0529;47,349;20,72;9,6199;7,31;20,135;5,3691;472,76;2,4965
14/01/08 14:00;38,383;0,3132;0,2843;18,318;14,699;46,817;18,392;9,8301;6,2099;11,2;0,6841;457,84;0,2843
14/01/08 15:00;17,637;0,1374;0,092;14,704;28,816;50,654;14,873;9,99;5,8601;10,624;0,3092;444,25;0,092
14/01/08 16:00;304,88;2,6144;2,5716;9,0648;41,922;57,998;9,7582;9,8301;6,0699;20,679;5,538;472,08;2,5716
14/01/08 17:00;0;0;0;2,8746;52,426;66,314;3,4044;9,1801;5,5899;0;0;0;0
14/01/08 18:00;0;0;0;0;0;90;0;8,5401;5,38;0;0;0;0
14/01/08 19:00;0;0;0;0;0;90;0;8,06;5,03;0;0;0;0
14/01/08 20:00;0;0;0;0;0;90;0;8,1501;5,4499;0;0;0;0
14/01/08 21:00;0;0;0;0;0;90;0;7,93;5,5899;0;0;0;0
14/01/08 22:00;0;0;0;0;0;90;0;7,8;5,8601;0;0;0;0
14/01/08 23:00;0;0;0;0;0;90;0;7,7701;6,14;0;0;0;0
15/01/08 00:00;0;0;0;0;0;90;0;7,9001;6,4801;0;0;0;0
15/01/08 01:00;0;0;0;0;0;90;0;8,1501;6,69;0;0;0;0
15/01/08 02:00;0;0;0;0;0;90;0;8,44;6,69;0;0;0;0
15/01/08 03:00;0;0;0;0;0;90;0;8,69;7,0999;0;0;0;0
15/01/08 04:00;0;0;0;0;0;90;0;8,7901;7,52;0;0;0;0
15/01/08 05:00;0;0;0;0;0;90;0;8,8798;7,93;0;0;0;0
15/01/08 06:00;0;0;0;0;0;90;0;9,1502;8,28;0;0;0;0
15/01/08 07:00;0;0;0;0;0;90;0;9,47;8,6201;0;0;0;0
15/01/08 08:00;0;0;0;0;0;90;0;9,7001;9,2399;0;0;0;0
15/01/08 09:00;0;0;0;2,9289;-52,683;80,099;9,7531;9,4999;9,93;0;0;0;0
15/01/08 10:00;32,321;0,2625;0,2336;9,1446;-42,176;70,197;19,028;9,6199;11,1;10,778;0,5761;455,58;0,2336
15/01/08 11:00;47,075;0,3886;0,3596;14,819;-29,061;60,032;21,987;9,72;11,86;11,399;0,8426;461,19;0,3596
15/01/08 12:00;32,008;0,259;0,2301;18,47;-14,925;51,992;22,165;9,7698;12,14;10,914;0,5691;455,06;0,2301
15/01/08 13:00;97,561;0,8276;0,7976;19,749;-0,1432;47,182;20,927;9,8002;11,59;13,268;1,7604;470,09;0,7976
15/01/08 14:00;76,49;0,6433;0,6138;18,518;14,646;46,62;18,593;9,9098;11,03;12,631;1,3768;467,26;0,6138
15/01/08 15:00;41,693;0,3421;0,3132;14,909;28,798;50,449;15,079;9,6602;10,41;11,148;0,7445;459,49;0,3132
15/01/08 16:00;18,302;0,1437;0,0995;9,27;41,934;57,798;9,9794;9,4102;10,48;10,069;0,322;446,21;0,0995
15/01/08 17:00;0;0;0;3,0776;52,458;66,125;3,6459;9,4102;10,83;0;0;0;0
15/01/08 18:00;0;0;0;0;0;90;0;9,4301;10,9;0;0;0;0
15/01/08 19:00;0;0;0;0;0;90;0;9,7001;9,59;0;0;0;0
15/01/08 20:00;0;0;0;0;0;90;0;9,7499;8,83;0;0;0;0
15/01/08 21:00;0;0;0;0;0;90;0;8,9102;8,3399;0;0;0;0
15/01/08 22:00;0;0;0;0;0;90;0;8,4201;7,45;0;0;0;0
15/01/08 23:00;0;0;0;0;0;90;0;7,93;6,2099;0;0;0;0
16/01/08 00:00;0;0;0;0;0;90;0;7,5101;5,2401;0;0;0;0
16/01/08 01:00;0;0;0;0;0;90;0;7,2302;4,6201;0;0;0;0
16/01/08 02:00;0;0;0;0;0;90;0;6,8801;4,55;0;0;0;0
16/01/08 03:00;0;0;0;0;0;90;0;6,6201;4,9701;0;0;0;0
16/01/08 04:00;0;0;0;0;0;90;0;6,51;4,9;0;0;0;0
16/01/08 05:00;0;0;0;0;0;90;0;6,27;4,6899;0;0;0;0
16/01/08 06:00;0;0;0;0;0;90;0;6,14;4,9701;0;0;0;0
16/01/08 07:00;0;0;0;0;0;90;0;6,1699;4,9;0;0;0;0
16/01/08 08:00;0;0;0;0;0;90;0;5,2599;4,28;0;0;0;0
16/01/08 09:00;0;0;0;3,0444;-52,859;80,066;10,229;4,9601;4,0699;0;0;0;0
16/01/08 10:00;86,359;0,7203;0,6907;9,277;-42,342;70,14;19,386;5,2898;4,0699;8,2556;1,5072;477,91;0,6907
16/01/08 11:00;73,423;0,6256;0,5962;14,973;-29,209;59,942;22,263;6,1599;3,66;8,7604;1,3182;474,59;0,5962
16/01/08 12:00;384,32;3,3438;3,2914;18,645;-15,048;51,86;22,399;7,0898;4,28;20,889;7,0479;474,43;3,2914
16/01/08 13:00;509,03;4,3675;4,3018;19,942;-0,2315;47,009;21,14;8,2502;4,6899;26,701;9,4105;464,11;4,3018
16/01/08 14:00;351,84;3,0543;3,0057;18,722;14,596;46,418;18,8;8,9301;4,4801;21,606;6,4694;472,12;3,0057
16/01/08 15:00;540,15;4,5971;4,5273;15,119;28,785;50,238;15,29;9,2902;4,28;28,911;9,9956;459,91;4,5273
16/01/08 16:00;357,06;3,0635;3,0148;9,4797;41,951;57,595;10,206;9,08;3,3099;21,806;6,4936;471,77;3,0148
16/01/08 17:00;0;0;0;3,1555;52,691;66,107;3,7479;8,4002;3,17;0;0;0;0
16/01/08 18:00;0;0;0;0;0;90;0;7,4598;3,24;0;0;0;0
16/01/08 19:00;0;0;0;0;0;90;0;6,9802;3,4499;0;0;0;0
16/01/08 20:00;0;0;0;0;0;90;0;6,4;3,03;0;0;0;0
16/01/08 21:00;0;0;0;0;0;90;0;5,9901;2,5499;0;0;0;0
16/01/08 22:00;0;0;0;0;0;90;0;5,7201;2,41;0;0;0;0
16/01/08 23:00;0;0;0;0;0;90;0;5,87;2,6899;0;0;0;0
17/01/08 00:00;0;0;0;0;0;90;0;5,75;2,9701;0;0;0;0
17/01/08 01:00;0;0;0;0;0;90;0;5,8601;3,66;0;0;0;0
17/01/08 02:00;0;0;0;0;0;90;0;6,3601;4,0699;0;0;0;0
17/01/08 03:00;0;0;0;0;0;90;0;6,9;4,0699;0;0;0;0
17/01/08 04:00;0;0;0;0;0;90;0;6,77;3,79;0;0;0;0
17/01/08 05:00;0;0;0;0;0;90;0;6,5902;4;0;0;0;0
17/01/08 06:00;0;0;0;0;0;90;0;6,6201;3,52;0;0;0;0
17/01/08 07:00;0;0;0;0;0;90;0;6,2999;3,93;0;0;0;0
17/01/08 08:00;0;0;0;0;0;90;0;6,1599;4,4801;0;0;0;0
17/01/08 09:00;0;0;0;3,0362;-53,232;80,226;10,418;6,0598;4,9701;0;0;0;0
17/01/08 10:00;67,353;0,5602;0,5309;9,4158;-42,508;70,079;19,76;6,3701;5,03;8,7113;1,1846;472,86;0,5309
17/01/08 11:00;90,613;0,7726;0,7428;15,133;-29,358;59,846;22,549;7,5201;5,79;10,729;1,6297;474,06;0,7428
17/01/08 12:00;159,91;1,3825;1,3503;18,827;-15,169;51,723;22,641;8,69;6,8299;14,384;2,906;475,74;1,3503
17/01/08 13:00;49,157;0,4066;0,3776;20,141;-0,3178;46,831;21,36;9,4401;7,79;11,191;0,8793;462,4;0,3776
17/01/08 14:00;27,993;0,2244;0,1955;18,933;14,549;46,211;19,013;9,98;7,17;10,982;0,4961;452,38;0,1955
17/01/08 15:00;38,564;0,3138;0,2849;15,334;28,775;50,024;15,507;10,65;6,55;12,028;0,6878;456,19;0,2849
17/01/08 16:00;50,659;0,4173;0,3882;9,6937;41,973;57,389;10,437;11,21;6,4801;13,021;0,9088;459,15;0,3882
17/01/08 17:00;0;0;0;3,2369;52,93;66,088;3,8547;11,12;6,69;0;0;0;0
17/01/08 18:00;0;0;0;0;0;90;0;11,22;7,3801;0;0;0;0
17/01/08 19:00;0;0;0;0;0;90;0;11,12;8,0001;0;0;0;0
17/01/08 20:00;0;0;0;0;0;90;0;10,71;7,52;0;0;0;0
17/01/08 21:00;0;0;0;0;0;90;0;10,3;7,3801;0;0;0;0
17/01/08 22:00;0;0;0;0;0;90;0;10,24;7,45;0;0;0;0
17/01/08 23:00;0;0;0;0;0;90;0;10,05;7,3801;0;0;0;0
18/01/08 00:00;0;0;0;0;0;90;0;10,12;7,45;0;0;0;0
18/01/08 01:00;0;0;0;0;0;90;0;9,8201;7,03;0;0;0;0
18/01/08 02:00;0;0;0;0;0;90;0;9,4999;6,4801;0;0;0;0
18/01/08 03:00;0;0;0;0;0;90;0;9,1901;6,0001;0;0;0;0
18/01/08 04:00;0;0;0;0;0;90;0;8,96;5,66;0;0;0;0
18/01/08 05:00;0;0;0;0;0;90;0;8,7;5,17;0;0;0;0
18/01/08 06:00;0;0;0;0;0;90;0;8,4799;4,76;0;0;0;0
18/01/08 07:00;0;0;0;0;0;90;0;8,2702;4,4801;0;0;0;0
18/01/08 08:00;0;0;0;0;0;90;0;8,1098;4,6899;0;0;0;0
18/01/08 09:00;0;0;0;3,1637;-53,411;80,184;10,957;8,19;5,17;0;0;0;0
18/01/08 10:00;16,545;0,1307;0,0841;9,5607;-42,676;70,012;20,15;8,82;5,7199;9,422;0,2932;445,82;0,0841
18/01/08 11:00;24,723;0,1977;0,1637;15,3;-29,506;59,745;22,845;9,7001;6,4801;10,588;0,4384;450,91;0,1637
18/01/08 12:00;32,995;0,2663;0,2374;19,015;-15,29;51,58;22,889;10,69;6,9;11,871;0,587;453,61;0,2374
18/01/08 13:00;25,436;0,2014;0,168;20,346;-0,4019;46,646;21,586;11,61;7,03;12,523;0,4502;447,29;0,168
18/01/08 14:00;23,407;0,1837;0,1471;19,149;14,505;45,998;19,231;12,34;7,03;13,18;0,4135;444,3;0,1471
18/01/08 15:00;19,498;0,1511;0,1083;15,554;28,77;49,804;15,729;12,6;7,17;13,302;0,343;440,5;0,1083
18/01/08 16:00;19,257;0,1496;0,1065;9,9119;41,999;57,18;10,673;12,41;7,0999;13,105;0,3394;440,72;0,1065
18/01/08 17:00;0;0;0;3,3215;53,174;66,068;3,9663;12,19;7,03;0;0;0;0
18/01/08 18:00;0;0;0;0;0;90;0;11,96;7,0999;0;0;0;0
18/01/08 19:00;0;0;0;0;0;90;0;11,87;7,17;0;0;0;0
18/01/08 20:00;0;0;0;0;0;90;0;12,14;7,45;0;0;0;0
18/01/08 21:00;0;0;0;0;0;90;0;12,16;7,52;0;0;0;0
18/01/08 22:00;0;0;0;0;0;90;0;12,19;7,52;0;0;0;0
18/01/08 23:00;0;0;0;0;0;90;0;12,26;7,5899;0;0;0;0
19/01/08 00:00;0;0;0;0;0;90;0;12,31;7,5899;0;0;0;0
19/01/08 01:00;0;0;0;0;0;90;0;12,32;7,52;0;0;0;0
19/01/08 02:00;0;0;0;0;0;90;0;12,26;7,45;0;0;0;0
19/01/08 03:00;0;0;0;0;0;90;0;12,23;7,31;0;0;0;0
19/01/08 04:00;0;0;0;0;0;90;0;12,16;7,0999;0;0;0;0
19/01/08 05:00;0;0;0;0;0;90;0;12,11;6,9699;0;0;0;0
19/01/08 06:00;0;0;0;0;0;90;0;11,98;6,7601;0;0;0;0
19/01/08 07:00;0;0;0;0;0;90;0;11,89;6,69;0;0;0;0
19/01/08 08:00;0;0;0;0;0;90;0;11,63;6,9699;0;0;0;0
19/01/08 09:00;0;0;0;3,1666;-53,788;80,336;11,208;11,57;6,7601;0;0;0;0
19/01/08 10:00;10,206;0,0769;0,0201;9,7119;-42,844;69,94;20,555;11,65;6,6201;12,026;0,1786;430,7;0,0201
19/01/08 11:00;25,685;0,2038;0,1709;15,473;-29,655;59,638;23,151;11,9;6,55;12,824;0,456;446,89;0,1709
19/01/08 12:00;38,672;0,3125;0,2836;19,209;-15,41;51,431;23,146;12,22;6,55;13,604;0,69;452,92;0,2836
19/01/08 13:00;44,257;0,3593;0,3303;20,557;-0,4839;46,455;21,818;12,58;5,93;14,162;0,791;454,25;0,3303
19/01/08 14:00;28,021;0,2218;0,1924;19,37;14,465;45,779;19,454;12,8;5,93;13,805;0,4969;446,42;0,1924
19/01/08 15:00;33,605;0,2687;0,2398;15,778;28,769;49,58;15,956;12,91;6,4801;14,114;0,5982;449,22;0,2398
19/01/08 16:00;54,997;0,4515;0,4224;10,134;42,03;56,967;10,914;12,79;6,0001;14,758;0,988;457,01;0,4224
19/01/08 17:00;0;0;0;3,5394;53,229;65,871;4,2289;12,52;5,4499;0;0;0;0
19/01/08 18:00;0;0;0;0;0;90;0;12,15;5,03;0;0;0;0
19/01/08 19:00;0;0;0;0;0;90;0;11,87;4,9;0;0;0;0
19/01/08 20:00;0;0;0;0;0;90;0;12,44;5,31;0;0;0;0
19/01/08 21:00;0;0;0;0;0;90;0;12,03;5,38;0;0;0;0
19/01/08 22:00;0;0;0;0;0;90;0;11,66;5,38;0;0;0;0
19/01/08 23:00;0;0;0;0;0;90;0;11,44;5,38;0;0;0;0
20/01/08 00:00;0;0;0;0;0;90;0;11,28;5,38;0;0;0;0
20/01/08 01:00;0;0;0;0;0;90;0;11,11;5,31;0;0;0;0
20/01/08 02:00;0;0;0;0;0;90;0;11,05;5,31;0;0;0;0
20/01/08 03:00;0;0;0;0;0;90;0;10,86;5,2401;0;0;0;0
20/01/08 04:00;0;0;0;0;0;90;0;10,64;4,9701;0;0;0;0
20/01/08 05:00;0;0;0;0;0;90;0;10,36;4,9;0;0;0;0
20/01/08 06:00;0;0;0;0;0;90;0;10,31;4,8299;0;0;0;0
20/01/08 07:00;0;0;0;0;0;90;0;10,19;4,8299;0;0;0;0
20/01/08 08:00;0;0;0;0;0;90;0;10,78;5,17;0;0;0;0
20/01/08 09:00;0;0;0;3,3061;-53,97;80,283;11,815;10,5;5,17;0;0;0;0
20/01/08 10:00;43,675;0,357;0,3281;9,8692;-43,013;69,862;20,976;10,55;5,17;12,106;0,779;458,29;0,3281
20/01/08 11:00;70,795;0,5903;0,5609;15,652;-29,803;59,525;23,466;11,06;4,76;13,58;1,2723;463,93;0,5609
20/01/08 12:00;71,567;0,5962;0,5668;19,409;-15,528;51,276;23,409;11,47;5,03;14,02;1,2871;463,21;0,5668
20/01/08 13:00;37,556;0,3032;0,2743;20,774;-0,5636;46,258;22,056;12,02;5,5899;13,363;0,6695;452,88;0,2743
20/01/08 14:00;31,751;0,2538;0,2249;19,597;14,428;45,554;19,683;12,2;5,52;13,337;0,5643;449,78;0,2249
20/01/08 15:00;86,757;0,7272;0,6976;16,008;28,772;49,352;16,187;12,06;5,17;15,156;1,5664;464,24;0,6976
20/01/08 16:00;138,7;1,1809;1,1495;10,361;42,066;56,752;11,16;11,66;4,6899;16,609;2,5176;469,04;1,1495
20/01/08 17:00;7,1389;0,0495;0;3,6305;53,484;65,848;4,3504;11,1;4,41;11,353;0,1168;423,81;0
20/01/08 18:00;0;0;0;0;0;90;0;10,37;4,28;0;0;0;0
20/01/08 19:00;0;0;0;0;0;90;0;9,8799;4,0699;0;0;0;0
20/01/08 20:00;0;0;0;0;0;90;0;9,85;3,93;0;0;0;0
20/01/08 21:00;0;0;0;0;0;90;0;9,3001;3,8601;0;0;0;0
20/01/08 22:00;0;0;0;0;0;90;0;8,95;3,8601;0;0;0;0
20/01/08 23:00;0;0;0;0;0;90;0;8,8399;4,0699;0;0;0;0
21/01/08 00:00;0;0;0;0;0;90;0;8,7498;4,3401;0;0;0;0
21/01/08 01:00;0;0;0;0;0;90;0;8,4201;4,41;0;0;0;0
21/01/08 02:00;0;0;0;0;0;90;0;7,9898;4,41;0;0;0;0
21/01/08 03:00;0;0;0;0;0;90;0;7,6102;4,41;0;0;0;0
21/01/08 04:00;0;0;0;0;0;90;0;7,2502;4,3401;0;0;0;0
21/01/08 05:00;0;0;0;0;0;90;0;6,9598;4,41;0;0;0;0
21/01/08 06:00;0;0;0;0;0;90;0;6,79;4,4801;0;0;0;0
21/01/08 07:00;0;0;0;0;0;90;0;6,6799;4,76;0;0;0;0
21/01/08 08:00;0;0;0;0;0;90;0;6,79;4,9;0;0;0;0
21/01/08 09:00;14,063;0,0994;0,0468;3,4516;-54,153;80,226;12,456;6,6898;5,1001;7,1529;0,2231;445,5;0,0468
21/01/08 10:00;138,72;1,145;1,1137;10,033;-43,183;69,78;21,413;7,1002;5,2401;11,795;2,3951;478,06;1,1137
21/01/08 11:00;29,439;0,2395;0,2106;15,837;-29,952;59,407;23,791;7,9798;4,9;9,0334;0,5234;457,52;0,2106
21/01/08 12:00;33,023;0,2688;0,2399;19,615;-15,646;51,116;23,679;8,7299;5,66;9,909;0,5872;457,78;0,2399
21/01/08 13:00;32,878;0,2664;0,2376;20,996;-0,6409;46,055;22,3;9,5801;7,45;10,754;0,5845;455,89;0,2376
21/01/08 14:00;212,91;1,8415;1,8064;19,829;14,395;45,325;19,916;10,09;7,3801;17,711;3,8909;473,29;1,8064
21/01/08 15:00;53,855;0,4454;0,4163;16,241;28,78;49,12;16,424;10,55;6,8299;12,47;0,9654;461,38;0,4163
21/01/08 16:00;40,315;0,329;0,3001;10,591;42,108;56,533;11,41;10,77;7,17;12,212;0,7206;456,65;0,3001
21/01/08 17:00;0;0;0;3,7245;53,746;65,824;4,4763;10,81;7,3801;0;0;0;0
21/01/08 18:00;0;0;0;0;0;90;0;10,95;8,07;0;0;0;0
21/01/08 19:00;0;0;0;0;0;90;0;11,01;8,41;0;0;0;0
21/01/08 20:00;0;0;0;0;0;90;0;10,69;7,93;0;0;0;0
21/01/08 21:00;0;0;0;0;0;90;0;10,48;8,1401;0;0;0;0
21/01/08 22:00;0;0;0;0;0;90;0;10,27;8,9699;0;0;0;0
21/01/08 23:00;0;0;0;0;0;90;0;9,86;9,03;0;0;0;0
22/01/08 00:00;0;0;0;0;0;90;0;9,5601;10,28;0;0;0;0
22/01/08 01:00;0;0;0;0;0;90;0;9,4102;9,8599;0;0;0;0
22/01/08 02:00;0;0;0;0;0;90;0;9,0302;9,17;0;0;0;0
22/01/08 03:00;0;0;0;0;0;90;0;8,69;8,83;0;0;0;0
22/01/08 04:00;0;0;0;0;0;90;0;8,1501;8,28;0;0;0;0
22/01/08 05:00;0;0;0;0;0;90;0;7,5201;7,2401;0;0;0;0
22/01/08 06:00;0;0;0;0;0;90;0;7,2402;5,8601;0;0;0;0
22/01/08 07:00;0;0;0;0;0;90;0;7,1002;4,8299;0;0;0;0
22/01/08 08:00;0;0;0;0;0;90;0;7,0101;4,14;0;0;0;0
22/01/08 09:00;15,053;0,1072;0,0561;3,4712;-54,534;80,365;12,815;6,6699;3,1001;7,166;0,2398;446,85;0,0561
22/01/08 10:00;265,73;2,1599;2,1225;10,202;-43,354;69,692;21,865;6,7302;2;15,527;4,5037;479,58;2,1225
22/01/08 11:00;261,36;2,2572;2,2191;16,028;-30,1;59,284;24,126;7,5002;1,66;16,733;4,7241;477,81;2,2191
22/01/08 12:00;234,46;2,0431;2,0065;19,827;-15,762;50,949;23,957;7,92;1,3099;16,287;4,2796;477,41;2,0065
22/01/08 13:00;168,01;1,4563;1,4238;21,225;-0,7158;45,846;22,549;8,07;0,9701;14,045;3,0522;477,15;1,4238
22/01/08 14:00;375,68;3,2644;3,2131;20,065;14,365;45,09;20,155;8,2901;1,1;21,831;6,9101;472,42;3,2131
22/01/08 15:00;181,83;1,582;1,5487;16,48;28,792;48,884;16,665;8,4101;0,9701;14,907;3,319;476,64;1,5487
22/01/08 16:00;234,96;2,0391;2,0025;10,825;42,154;56,312;11,665;8,4998;1,1699;16,874;4,2815;476,25;2,0025
22/01/08 17:00;0;0;0;3,8211;54,013;65,799;4,6067;8,1501;1,38;0;0;0;0
22/01/08 18:00;0;0;0;0;0;90;0;7,0499;1,86;0;0;0;0
22/01/08 19:00;0;0;0;0;0;90;0;6,0399;2,3401;0;0;0;0
22/01/08 20:00;0;0;0;0;0;90;0;5,51;2,5499;0;0;0;0
22/01/08 21:00;0;0;0;0;0;90;0;5,23;2,9;0;0;0;0
22/01/08 22:00;0;0;0;0;0;90;0;5,5702;3,17;0;0;0;0
22/01/08 23:00;0;0;0;0;0;90;0;6,14;3,5901;0;0;0;0
23/01/08 00:00;0;0;0;0;0;90;0;6,2999;3,7201;0;0;0;0
23/01/08 01:00;0;0;0;0;0;90;0;6,27;3,7201;0;0;0;0
23/01/08 02:00;0;0;0;0;0;90;0;6,4702;3,79;0;0;0;0
23/01/08 03:00;0;0;0;0;0;90;0;6,91;3,93;0;0;0;0
23/01/08 04:00;0;0;0;0;0;90;0;7,0201;4;0;0;0;0
23/01/08 05:00;0;0;0;0;0;90;0;7,1102;4;0;0;0;0
23/01/08 06:00;0;0;0;0;0;90;0;7,3199;3,8601;0;0;0;0
23/01/08 07:00;0;0;0;0;0;90;0;7,28;3,79;0;0;0;0
23/01/08 08:00;0;0;0;0;0;90;0;7,5998;3,5901;0;0;0;0
23/01/08 09:00;0;0;0;3,4958;-54,915;80,5;13,21;7,8702;3,79;0;0;0;0
23/01/08 10:00;94,555;0,7832;0,7534;10,378;-43,525;69,599;22,332;8,45;3,8601;11,716;1,6582;472,3;0,7534
23/01/08 11:00;82,333;0,6954;0,6658;16,225;-30,248;59,155;24,469;9,1901;3,66;12,113;1,4809;469,58;0,6658
